plz,mdbid
53547,857930
56589,857930
56307,857930
56269,857930
56305,857930
56307,857930
56581,857930
53579,857930
56276,857930
56598,857930
56316,857930
56579,857930
56307,857930
53547,857930
56269,857930
56271,857930
56581,857930
53545,857930
56599,857930
56317,857930
53545,857930
56584,857930
56581,857930
53567,857930
56564,857930
56579,857930
56316,857930
57614,857930
57639,857930
56587,857930
56587,857930
53545,857930
56305,857930
57614,857930
56316,857930
56579,857930
53619,857930
56598,857930
57639,857930
53547,857930
56584,857930
53545,857930
56276,857930
57614,857930
56587,857930
56584,857930
53572,857930
56317,857930
53560,857930
56588,857930
53578,857930
57614,857930
53567,857930
56269,857930
53547,857930
53518,857412
53505,857412
53505,857412
53533,857412
53533,857412
53498,857412
53474,857412
53518,857412
53534,857412
53505,857412
56656,857412
53520,857412
53426,857412
53507,857412
53533,857412
53533,857412
53533,857412
53498,857412
53520,857412
53506,857412
53518,857412
53506,857412
53534,857412
53518,857412
53520,857412
53520,857412
53505,857412
53520,857412
53506,857412
53505,857412
53426,857412
53518,857412
53518,857412
53506,857412
53508,857412
53520,857412
53520,857412
53533,857412
56651,857412
56651,857412
53520,857412
56651,857412
56651,857412
53520,857412
53534,857412
53518,857412
53506,857412
53520,857412
53424,857412
53520,857412
53426,857412
53520,857412
53520,857412
53520,857412
53489,857412
53520,857412
53498,857412
53518,857412
53534,857412
53518,857412
53520,857412
53534,857412
53501,857412
56651,857412
56659,857412
56651,857412
56653,857412
56746,857412
56746,857412
56653,857412
56653,857412
56745,857412
53520,857412
56746,857412
56729,857412
56626,857412
56729,857412
56729,857412
56729,857412
56745,857412
56729,857412
56729,857412
56729,857412
56751,857412
56729,857412
56294,857412
56751,857412
56294,857412
56745,857412
56727,857412
56729,857412
56294,857412
56729,857412
56295,857412
56729,857412
56751,857412
56736,857412
56630,857412
56642,857412
56729,857412
56729,857412
56729,857412
56295,857412
56729,857412
56727,857412
56743,857412
56751,857412
56727,857412
56729,857412
56729,857412
56753,857412
56645,857412
56299,857412
56751,857412
56637,857412
56751,857412
56727,857412
56745,857412
56295,857412
56648,857412
56727,857412
56729,857412
56743,857412
56753,857412
56729,857412
56745,857412
56729,857412
56753,857412
56729,857412
56751,857412
56751,857412
56068,857816
56330,857816
56220,857816
56170,857816
56321,857816
56332,857816
56332,857816
56332,857816
56332,857816
56220,857816
56220,857816
56330,857816
56332,857816
56330,857816
56218,857816
56332,857816
56179,857816
56283,857816
56332,857816
56330,857816
56220,857816
56322,857816
56182,857816
56220,857816
56179,857816
56323,857816
56575,857816
56179,857816
56333,857816
56332,857816
56330,857816
56346,857816
56130,857816
56132,857816
56346,857816
56340,857816
56348,857816
56130,857816
56348,857816
56133,857816
56341,857816
56132,857816
56341,857816
56349,857816
56132,857816
56348,857816
56112,857816
56357,857816
56346,857816
56132,857816
56130,857816
56346,857816
56340,857816
56348,857816
56346,857816
56346,857816
56357,857816
56346,857816
65391,857816
56346,857816
56357,857816
56337,857816
56338,857816
56859,861144
56828,861144
56858,861144
56858,861144
56766,861144
56814,861144
56766,861144
56754,861144
56865,861144
56761,861144
56814,861144
56856,861144
56829,861144
56820,861144
56754,861144
56814,861144
56823,861144
56859,861144
56812,861144
56812,861144
56754,861144
56761,861144
56814,861144
56821,861144
56759,861144
56814,861144
56761,861144
56814,861144
56766,861144
56754,861144
56858,861144
56761,861144
56825,861144
56825,861144
56814,861144
56856,861144
56761,861144
56858,861144
56761,861144
56865,861144
56814,861144
56761,861144
56829,861144
56759,861144
56759,861144
56825,861144
56818,861144
56759,861144
56759,861144
56290,861144
56858,861144
56290,861144
56826,861144
56759,861144
56820,861144
56858,861144
56754,861144
56865,861144
56254,861144
56254,861144
56761,861144
56858,861144
56820,861144
56865,861144
56858,861144
56829,861144
56862,861144
56865,861144
56759,861144
56858,861144
56865,861144
56825,861144
56820,861144
56858,861144
56858,861144
56253,861144
56766,861144
56761,861144
56825,861144
56812,861144
56826,861144
56865,861144
56825,861144
56814,861144
56826,861144
56856,861144
56761,861144
56864,861144
56759,861144
56288,861144
55469,861144
55496,861144
56291,861144
55483,861144
56858,861144
55469,861144
56288,861144
56290,861144
55494,861144
55469,861144
56291,861144
55471,861144
56291,861144
56288,861144
56288,861144
56290,861144
55469,861144
55491,861144
55432,861144
55494,861144
55483,861144
55487,861144
55481,861144
56281,861144
55497,861144
56281,861144
55494,861144
55471,861144
55490,861144
55490,861144
56290,861144
56283,861144
56850,861144
56283,861144
56288,861144
56291,861144
55481,861144
55483,861144
55490,861144
55483,861144
56288,861144
55469,861144
55469,861144
56281,861144
55483,861144
56281,861144
56288,861144
55471,861144
55481,861144
56291,861144
55469,861144
55481,861144
56288,861144
56283,861144
55471,861144
55471,861144
56288,861144
56291,861144
55487,861144
55483,861144
56291,861144
55494,861144
55481,861144
56291,861144
56291,861144
55481,861144
55490,861144
56283,861144
55481,861144
56288,861144
55494,861144
56291,861144
55469,861144
55469,861144
55471,861144
56283,861144
55432,861144
55481,861144
55469,861144
55487,861144
56291,861144
55491,861144
56291,861144
55481,861144
55430,861144
55469,861144
55469,861144
55430,861144
56291,861144
55469,861144
55471,861144
56850,861144
55469,861144
55481,861144
55471,861144
55494,861144
55469,861144
55499,861144
56858,861144
55481,861144
55490,861144
56288,861144
56329,861144
55469,861144
55483,861144
55497,861144
55469,861144
56281,861144
55481,861144
55469,861144
55487,861144
55487,861144
56288,861144
56291,861144
56291,861144
55471,861144
55481,861144
56290,861144
55483,861144
55430,861144
56291,861144
55494,861144
55491,861144
56291,861144
55481,861144
55490,861144
56858,861144
55471,861144
56283,861144
56288,861144
56869,861144
56283,861144
56154,861144
56288,861144
56290,861144
56288,861144
54426,861144
54470,861144
54470,861144
56843,861144
54472,861144
54424,861144
54411,861144
54426,861144
56841,861144
54492,861144
54424,861144
54424,861144
54472,861144
54470,861144
54426,861144
54426,861144
54472,861144
54497,861144
54426,861144
54518,861144
54483,861144
54472,861144
54470,861144
54492,861144
54472,861144
54424,861144
54426,861144
54484,861144
54426,861144
54518,861144
54472,861144
54486,861144
54347,861144
54426,861144
54498,861144
54411,861144
54426,861144
56843,861144
54426,861144
54424,861144
56841,861144
54539,861144
54472,861144
54487,861144
54470,861144
54426,861144
54426,861144
54426,861144
56843,861144
56843,861144
54497,861144
55568,858196
55595,858196
55585,858196
55595,858196
55569,858196
55545,858196
55758,858196
55606,858196
55608,858196
67827,858196
55546,858196
55595,858196
55595,858196
55595,858196
55606,858196
55592,858196
55559,858196
55595,858196
67829,858196
55595,858196
55566,858196
55442,858196
55592,858196
55444,858196
55452,858196
55593,858196
55444,858196
67824,858196
55546,858196
55546,858196
55595,858196
55452,858196
55595,858196
55546,858196
55606,858196
67826,858196
55595,858196
55606,858196
55606,858196
55619,858196
55452,858196
55585,858196
55606,858196
55606,858196
55595,858196
55590,858196
55566,858196
55592,858196
55606,858196
55566,858196
55450,858196
55569,858196
55452,858196
55568,858196
67823,858196
55606,858196
67744,858196
55595,858196
55627,858196
55606,858196
55566,858196
55590,858196
55627,858196
55569,858196
55595,858196
55546,858196
55585,858196
55585,858196
55569,858196
55606,858196
55585,858196
55596,858196
55571,858196
55606,858196
55546,858196
55576,858196
55592,858196
55566,858196
55592,858196
67829,858196
55442,858196
55595,858196
55452,858196
55595,858196
55596,858196
67829,858196
55444,858196
67744,858196
55444,858196
55629,858196
55444,858196
55618,858196
55595,858196
55595,858196
55595,858196
55595,858196
55568,858196
55442,858196
55546,858196
55595,858196
55546,858196
55596,858196
55444,858196
55595,858196
55442,858196
55627,858196
55595,858196
55629,858196
55452,858196
55595,858196
55595,858196
55593,858196
55606,858196
55606,858196
55606,858196
55608,858196
55629,858196
55566,858196
55767,858196
55765,858196
55756,858196
55758,858196
55774,858196
55608,858196
55776,858196
55777,858196
55608,858196
55765,858196
54422,858196
55624,858196
55758,858196
55758,858196
55767,858196
55767,858196
55626,858196
55765,858196
55758,858196
55765,858196
55777,858196
55765,858196
55765,858196
55765,858196
55743,858196
55777,858196
55776,858196
55743,858196
55765,858196
55624,858196
55767,858196
55608,858196
55776,858196
55765,858196
55608,858196
55779,858196
55758,858196
55758,858196
55756,858196
55758,858196
55743,858196
55768,858196
55483,858196
55758,858196
55743,858196
55758,858196
55743,858196
55767,858196
55483,858196
55767,858196
55779,858196
55758,858196
55767,858196
55777,858196
55758,858196
55758,858196
55767,858196
55767,858196
55758,858196
55758,858196
55767,858196
55767,858196
55765,858196
55758,858196
55624,858196
55758,858196
55758,858196
55774,858196
55624,858196
55765,858196
55767,858196
55767,858196
55776,858196
55776,858196
55776,858196
55758,858196
55758,858196
55765,858196
55624,858196
55767,858196
55758,858196
55758,858196
55758,858196
55767,858196
55767,858196
55758,858196
55758,858196
55758,858196
55758,858196
55758,858196
55758,858196
55624,858196
55758,858196
55767,858196
55758,858196
55758,858196
54518,857992
54518,857992
54538,857992
54538,857992
54518,857992
54533,857992
54518,857992
54518,857992
54538,857992
54533,857992
54523,857992
54518,857992
54518,857992
54531,857992
54533,857992
54518,857992
54516,857992
54533,857992
54518,857992
54533,857992
54534,857992
54533,857992
54516,857992
54518,857992
54523,857992
56841,857992
54518,857992
54534,857992
54538,857992
54538,857992
54524,857992
54536,857992
54533,857992
54531,857992
54516,857992
54518,857992
54534,857992
54533,857992
54533,857992
54533,857992
54533,857992
54518,857992
54531,857992
54518,857992
54518,857992
56861,857992
54518,857992
54528,857992
54534,857992
54533,857992
54518,857992
54531,857992
54533,857992
54516,857992
54526,857992
54518,857992
54689,857992
54668,857992
54636,857992
54675,857992
54673,857992
54664,857992
54657,857992
54673,857992
54636,857992
54662,857992
54673,857992
54673,857992
54634,857992
54636,857992
54636,857992
54675,857992
54634,857992
54634,857992
54673,857992
54636,857992
54646,857992
54636,857992
54673,857992
54636,857992
54647,857992
54668,857992
54636,857992
54636,857992
54673,857992
54646,857992
54668,857992
54636,857992
54655,857992
54636,857992
54668,857992
54675,857992
54636,857992
54675,857992
54673,857992
54675,857992
54657,857992
54647,857992
54646,857992
54636,857992
54673,857992
54636,857992
54673,857992
54662,857992
54668,857992
54675,857992
54664,857992
54673,857992
54636,857992
54636,857992
54675,857992
54636,857992
54636,857992
54636,857992
54666,857992
54673,857992
54668,857992
54673,857992
54675,857992
54673,857992
54675,857992
54655,857992
54655,857992
54675,857992
54673,857992
54636,857992
54655,857992
54655,857992
54636,857992
54310,857992
54636,857992
54675,857992
54634,857992
54310,857992
54636,857992
54673,857992
54673,857992
54636,857992
54657,857992
54673,857992
54675,857992
54675,857992
54634,857992
54636,857992
54673,857992
54646,857992
54675,857992
54675,857992
54634,857992
54636,857992
54636,857992
54646,857992
54655,857992
54675,857992
54668,857992
54662,857992
54647,857992
54673,857992
54664,857992
54668,857992
54636,857992
54673,857992
54634,857992
54675,857992
54655,857992
54668,857992
54636,857992
54673,857992
54673,857992
54636,857992
54636,857992
54636,857992
54673,857992
54675,857992
54662,857992
54646,857992
54636,857992
54636,857992
54689,857992
54673,857992
54655,857992
54673,857992
54675,857992
54636,857992
54646,857992
54636,857992
54655,857992
54636,857992
54673,857992
54687,857992
54597,857992
54597,857992
54608,857992
54608,857992
54608,857992
54610,857992
54597,857992
54649,857992
54689,857992
54687,857992
54689,857992
54614,857992
54649,857992
54298,857992
54619,857992
54597,857992
54597,857992
54597,857992
54614,857992
54298,857992
54595,857992
54595,857992
54533,857992
54619,857992
54608,857992
54597,857992
54687,857992
54617,857992
54619,857992
54614,857992
54619,857992
54689,857992
54689,857992
54619,857992
54689,857992
54597,857992
54597,857992
54673,857992
54649,857992
54597,857992
54612,857992
54649,857992
54619,857992
54619,857992
54597,857992
54597,857992
54617,857992
54649,857992
54597,857992
54597,857992
54649,857992
54597,857992
54608,857992
54597,857992
54597,857992
54614,857992
54649,857992
54612,857992
54614,857992
54533,857992
54608,857992
54614,857992
54687,857992
54689,857992
54597,857992
54298,857992
54595,857992
54649,857992
54595,857992
54597,857992
54687,857992
54597,857992
54595,857992
54619,857992
54689,857992
54597,857992
54619,857992
54597,857992
54614,857992
54597,857992
54655,857992
54597,857992
54608,857992
54619,857992
54617,857992
54529,857992
54655,857992
54597,857992
54597,857992
54595,857992
54612,857992
54649,857992
54614,857992
54608,857992
54616,857992
54655,857992
54597,857992
54619,857992
54636,857992
54646,857992
54578,857992
54552,857992
54570,857992
54578,857992
54570,857992
54587,857992
54570,857992
54552,857992
54552,857992
54552,857992
54552,857992
54570,857992
54552,857992
54576,857992
54552,857992
54552,857992
54585,857992
54584,857992
54552,857992
54568,857992
54558,857992
54584,857992
54576,857992
54570,857992
54552,857992
54552,857992
54570,857992
54550,857992
54584,857992
54570,857992
54552,857992
54578,857992
54570,857992
54552,857992
54587,857992
54552,857992
54570,857992
54558,857992
54552,857992
54552,857992
54570,857992
54570,857992
54578,857992
54578,857992
54570,857992
54570,857992
54570,857992
54570,857992
54552,857992
54558,857992
54552,857992
54552,857992
54570,857992
54552,857992
54552,857992
54558,857992
54552,857992
54552,857992
54552,857992
54579,857992
54552,857992
54570,857992
54578,857992
54570,857992
54578,857992
54558,857992
56769,857992
56769,857992
56766,857992
54574,857992
53539,857992
53539,857992
53539,857992
53539,857992
54568,857992
53520,857992
54597,857992
53539,857992
56767,857992
54611,857992
56767,857992
56766,857992
56767,857992
53539,857992
54589,857992
53539,857992
56767,857992
56767,857992
54574,857992
56767,857992
56769,857992
56767,857992
54568,857992
56729,857992
54578,857992
56767,857992
54597,857992
53539,857992
56769,857992
54597,857992
56767,857992
54611,857992
54586,857992
54589,857992
54597,857992
56767,857992
56767,857992
53539,857992
54550,857992
54290,861188
54298,861188
54441,861188
54314,861188
54340,861188
54413,861188
54413,861188
54316,861188
54413,861188
54340,861188
54340,861188
54317,861188
54341,861188
54439,861188
54343,861188
54316,861188
54450,861188
54413,861188
54314,861188
54413,861188
54413,861188
54317,861188
54317,861188
54429,861188
54314,861188
54317,861188
54411,861188
54316,861188
54421,861188
54316,861188
54316,861188
54298,861188
54451,861188
54441,861188
54317,861188
54441,861188
54427,861188
54344,861188
54441,861188
54340,861188
54340,861188
54329,861188
54306,861188
54317,861188
54316,861188
54308,861188
54340,861188
54338,861188
54340,861188
54317,861188
54429,861188
54441,861188
54346,861188
54318,861188
54317,861188
54340,861188
54426,861188
54422,861188
54309,861188
54453,861188
54331,861188
54441,861188
54316,861188
54456,861188
54317,861188
54439,861188
54314,861188
54331,861188
54316,861188
54340,861188
54310,861188
54413,861188
54421,861188
54340,861188
54317,861188
54439,861188
54429,861188
54340,861188
54441,861188
54314,861188
54316,861188
54338,861188
54439,861188
54317,861188
54441,861188
54456,861188
54441,861188
54340,861188
54317,861188
54441,861188
54311,861188
54314,861188
54320,861188
54429,861188
54332,861188
54441,861188
54441,861188
54459,861188
54457,861188
54313,861188
54314,861188
54422,861188
54439,861188
54349,861188
54298,861188
56370,861182
65624,861182
56370,861182
65582,861182
56357,861182
56368,861182
56370,861182
56355,861182
56370,861182
65626,861182
56357,861182
56368,861182
56357,861182
65558,861182
56379,861182
65558,861182
56357,861182
56130,861182
65582,861182
65582,861182
56370,861182
56357,861182
56370,861182
56357,861182
56370,861182
56355,861182
65558,861182
56368,861182
56357,861182
65558,861182
56379,861182
56357,861182
56357,861182
65558,861182
56368,861182
65623,861182
65582,861182
65558,861182
56368,861182
56357,861182
65558,861182
56379,861182
56379,861182
56357,861182
65558,861182
56379,861182
56355,861182
65558,861182
65558,861182
56357,861182
56368,861182
56355,861182
56368,861182
56370,861182
65558,861182
56379,861182
56355,861182
56357,861182
65558,861182
56130,861182
56357,861182
56355,861182
56377,861182
56370,861182
65623,861182
56377,861182
56355,861182
65623,861182
56357,861182
65629,861182
56368,861182
56357,861182
56355,861182
56370,861182
65558,861182
56379,861182
56357,861182
56357,861182
56130,861182
56357,861182
56357,861182
56357,861182
56368,861182
56357,861182
56368,861182
56368,861182
56357,861182
56379,861182
65623,861182
56370,861182
56377,861182
56130,861182
56379,861182
56379,861182
56357,861182
56379,861182
56370,861182
56355,861182
56379,861182
56357,861182
56379,861182
56355,861182
56379,861182
56355,861182
65558,861182
56237,861182
56424,861182
56412,861182
56237,861182
56237,861182
56412,861182
56237,861182
56428,861182
56414,861182
56424,861182
56337,861182
56242,861182
56244,861182
56244,861182
56412,861182
56412,861182
56244,861182
56412,861182
56412,861182
56244,861182
56412,861182
56412,861182
56244,861182
56249,861182
56206,861182
56204,861182
56203,861182
56412,861182
56412,861182
56412,861182
56414,861182
56235,861182
56337,861182
56206,861182
56244,861182
56244,861182
56242,861182
56271,861182
56242,861182
56424,861182
56410,861182
56424,861182
56237,861182
56412,861182
56335,861182
56412,861182
56412,861182
56412,861182
56242,861182
56412,861182
56414,861182
56237,861182
56244,861182
56242,861182
56235,861182
56244,861182
56412,861182
56244,861182
56242,861182
56237,861182
56244,861182
56427,861182
56337,861182
56412,861182
56424,861182
56414,861182
56244,861182
56412,861182
56244,861182
56412,861182
56414,861182
56422,861182
56237,861182
56237,861182
56244,861182
56459,861182
57627,861182
56244,861182
57627,861182
57629,861182
56470,861182
56459,861182
56414,861182
56459,861182
56414,861182
57648,861182
57614,861182
56459,861182
56479,861182
57629,861182
56472,861182
56479,861182
57647,861182
56244,861182
56244,861182
56472,861182
57627,861182
56457,861182
57612,861182
56459,861182
56472,861182
56459,861182
57627,861182
56459,861182
56472,861182
56244,861182
56457,861182
56472,861182
57644,861182
57629,861182
56479,861182
56457,861182
56414,861182
57627,861182
57629,861182
56462,861182
56472,861182
56479,861182
56479,861182
56479,861182
56459,861182
57629,861182
56459,861182
57612,861182
56244,861182
57629,861182
57520,861182
56459,861182
56472,861182
56479,861182
57629,861182
57629,861182
57629,861182
57629,861182
57627,861182
57629,861182
56414,861182
57583,861182
57629,861182
56414,861182
57614,861182
56271,861182
57629,861182
57520,861182
56479,861182
56479,861182
56414,861182
56477,861182
56244,861182
57645,861182
56472,861182
56477,861182
57647,861182
57629,861182
56414,861182
56479,861182
56479,861182
56459,861182
56479,861182
56477,861182
56271,861182
56459,861182
56459,861182
56414,861182
56479,861182
56479,861182
56459,861182
57629,861182
56479,861182
57629,861182
56472,861182
56459,861182
57627,861182
57648,861182
57627,861182
56477,861182
56479,861182
56414,861182
56244,861182
57644,861182
56459,861182
56457,861182
56479,861182
57627,861182
56479,861182
56459,861182
57644,861182
56459,861182
56477,861182
56414,861182
56459,861182
56459,861182
55116,861186
55437,861186
55422,861186
55411,861186
55422,861186
55270,861186
55257,861186
55270,861186
55270,861186
55435,861186
55218,861186
55270,861186
55270,861186
55413,861186
55424,861186
55413,861186
55437,861186
55268,861186
55413,861186
55413,861186
55437,861186
55270,861186
55437,861186
55270,861186
55270,861186
55271,861186
55413,861186
55425,861186
55413,861186
55270,861186
67547,860204
67547,857736
55234,860204
55234,857736
67577,860204
67577,857736
55232,860204
55232,857736
55288,860204
55288,857736
55234,860204
55234,857736
67595,860204
67595,857736
55234,860204
55234,857736
55234,860204
55234,857736
67593,860204
67593,857736
55234,860204
55234,857736
55234,860204
55234,857736
55237,860204
55237,857736
55234,860204
55234,857736
67596,860204
67596,857736
55599,860204
55599,857736
67575,860204
67575,857736
55232,860204
55232,857736
55234,860204
55234,857736
55234,860204
55234,857736
55234,860204
55234,857736
67592,860204
67592,857736
55234,860204
55234,857736
55237,860204
55237,857736
55234,860204
55234,857736
55234,860204
55234,857736
67596,860204
67596,857736
55288,860204
55288,857736
55599,860204
55599,857736
55234,860204
55234,857736
55239,860204
55239,857736
55578,860204
55578,857736
67578,860204
67578,857736
55597,860204
55597,857736
67598,860204
67598,857736
67599,860204
67599,857736
67580,860204
67580,857736
55234,860204
55234,857736
67591,860204
67591,857736
55234,860204
55234,857736
55237,860204
55237,857736
67294,860204
67294,857736
67582,860204
67582,857736
67591,860204
67591,857736
67591,860204
67591,857736
67590,860204
67590,857736
55234,860204
55234,857736
55234,860204
55234,857736
55234,860204
55234,857736
55234,860204
55234,857736
55234,860204
55234,857736
67591,860204
67591,857736
67574,860204
67574,857736
55288,860204
55288,857736
55291,860204
55291,857736
55288,860204
55288,857736
55599,860204
55599,857736
55288,860204
55288,857736
55599,860204
55599,857736
55286,860204
55286,857736
55288,860204
55288,857736
55578,860204
55578,857736
67591,860204
67591,857736
55234,860204
55234,857736
55578,860204
55578,857736
55234,860204
55234,857736
67593,860204
67593,857736
55597,860204
55597,857736
55286,860204
55286,857736
55597,860204
55597,857736
55459,860204
55459,857736
55576,860204
55576,857736
55294,860204
55294,857736
55278,860204
55278,857736
55278,860204
55278,857736
55276,860204
55276,857736
55278,860204
55278,857736
55278,860204
55278,857736
55278,860204
55278,857736
55296,860204
55296,857736
55457,860204
55457,857736
55459,860204
55459,857736
67583,860204
67583,857736
55278,860204
55278,857736
55296,860204
55296,857736
67586,860204
67586,857736
55457,860204
55457,857736
55278,860204
55278,857736
55296,860204
55296,857736
55278,860204
55278,857736
55278,860204
55278,857736
55299,860204
55299,857736
55283,860204
55283,857736
55276,860204
55276,857736
55578,860204
55578,857736
55278,860204
55278,857736
55576,860204
55576,857736
55278,860204
55278,857736
55278,860204
55278,857736
55278,860204
55278,857736
55576,860204
55576,857736
67587,860204
67587,857736
55576,860204
55576,857736
67585,860204
67585,857736
55578,860204
55578,857736
67227,861204
67059,861204
67122,861204
67259,861204
67134,861204
67240,861204
67459,861204
67125,861204
67136,861204
67259,861204
67258,861204
67259,861204
67126,861204
67259,861204
67245,861204
67117,861204
67133,861204
67112,861204
67141,861204
67127,861204
67433,858032
67346,858032
67269,858032
67098,858032
67271,858032
67281,858032
67273,858032
67278,858032
67316,858032
67273,858032
67146,858032
67246,858032
67280,858032
67158,858032
67471,858032
67167,858032
67466,858032
67147,858032
67468,858032
67251,858032
67159,858032
67229,858032
67161,858032
67229,858032
67269,858032
67454,858032
67273,858032
67310,858032
67251,858032
67271,858032
67281,858032
67271,858032
67466,858032
67229,858032
67473,858032
67149,858032
67271,858032
67468,858032
67271,858032
67150,858032
67271,858032
67283,858032
67280,858032
67152,858032
67311,858032
67157,858032
67269,858032
67475,858032
67273,858032
67256,858032
67373,858032
67374,858032
67376,858032
67166,858032
67354,858032
67105,858032
67165,858032
67657,861194
67308,861194
67821,861194
67806,861194
67808,861194
67308,861194
67292,861194
67806,861194
67722,861194
67295,861194
67725,861194
67308,861194
67814,861194
67811,861194
67806,861194
67816,861194
67308,861194
67304,861194
67808,861194
67821,861194
67294,861194
67822,861194
67724,861194
67813,861194
67307,861194
67724,861194
67724,861194
67724,861194
67294,861194
67308,861194
67722,861194
67806,861194
67814,861194
67822,861194
67806,861194
67304,861194
67292,861194
67292,861194
67308,861194
67727,861194
67822,861194
67297,861194
67808,861194
67294,861194
67728,861194
67822,861194
67822,861194
67822,861194
67822,861194
67823,861194
67821,861194
67294,861194
67294,861194
67308,861194
67305,861194
67808,861194
67294,861194
67308,861194
67806,861194
67806,861194
67821,861194
67808,861194
67808,861194
67729,861194
67823,861194
67808,861194
67816,861194
67808,861194
67294,861194
67806,861194
67823,861194
67821,861194
67681,861194
67808,861194
67822,861194
67808,861194
67806,861194
67759,861194
67744,861194
67308,861194
67806,861194
67722,861194
67677,861194
67685,861194
67685,861194
67677,861194
67737,861194
67468,861194
67699,861194
67732,861194
67691,861194
67734,861194
66879,861194
67686,861194
67735,861194
67678,861194
67680,861194
67697,861194
67737,861194
67731,861194
67697,861194
67685,861194
67701,861194
67699,861194
67685,861194
67734,861194
67677,861194
67685,861194
67677,861194
66879,861194
67742,861194
66871,861194
66885,861194
66901,861194
67753,861194
66869,861194
66904,861194
66887,861194
66916,861194
66904,861194
67742,861194
67744,861194
67742,861194
66871,861194
66903,861194
66916,861194
66871,861194
67753,861194
66887,861194
66887,861194
67754,861194
66871,861194
66887,861194
66903,861194
67742,861194
66887,861194
66907,861194
66903,861194
67745,861194
66871,861194
67742,861194
67753,861194
66909,861194
67742,861194
66871,861194
67742,861194
66909,861194
67756,861194
67744,861194
67742,861194
67744,861194
66887,861194
66909,861194
66887,861194
67744,861194
67744,861194
66871,861194
66871,861194
67742,861194
66909,861194
66869,861194
66909,861194
67746,861194
67742,861194
67744,861194
67744,861194
67746,861194
66909,861194
67749,861194
66887,861194
66887,861194
66879,861194
67759,861194
66871,861194
66879,861194
67756,861194
67752,861194
67748,861194
67749,861194
66903,861194
66871,861194
66887,861194
66887,861194
66907,861194
66871,861194
67753,861194
67753,861194
67753,861194
66869,861194
66887,861194
67752,861194
66869,861194
66901,861194
66871,861194
66887,861194
66909,861194
66871,861194
66871,861194
66887,861194
67746,861194
66909,861194
66914,861194
66887,861194
67744,861194
67752,861194
66885,861194
66909,861194
66909,861194
66953,857370
66482,857370
66851,857370
66892,857370
66892,857370
66851,857370
66877,857370
66849,857370
66879,857370
66849,857370
66849,857370
66849,857370
66851,857370
66879,857370
66851,857370
66851,857370
66877,857370
66879,857370
66849,857370
67705,857370
66894,857370
66892,857370
66894,857370
66849,857370
76891,857370
66994,857370
66976,857370
66994,857370
76848,857370
76848,857370
66978,857370
66957,857370
66996,857370
76891,857370
66996,857370
67715,857370
76846,857370
67714,857370
66919,857370
66987,857370
66919,857370
66957,857370
66999,857370
66996,857370
66989,857370
66989,857370
66989,857370
66851,857370
66953,857370
66978,857370
66969,857370
66996,857370
76848,857370
66976,857370
66976,857370
76891,857370
76891,857370
66989,857370
66957,857370
66989,857370
66976,857370
76891,857370
66957,857370
66987,857370
66919,857370
66994,857370
67718,857370
66996,857370
76848,857370
66957,857370
76848,857370
66851,857370
66987,857370
66957,857370
66953,857370
67714,857370
66919,857370
76848,857370
66482,857370
66484,857370
66894,857370
66917,857370
66953,857370
66497,857370
66503,857370
66482,857370
66501,857370
66484,857370
66500,857370
66894,857370
66501,857370
66482,857370
66917,857370
66894,857370
66987,857370
66500,857370
66919,857370
66987,857370
66484,857370
66509,857370
66894,857370
66987,857370
66917,857370
66484,857370
66894,857370
66484,857370
76891,857370
76891,857370
76829,857396
76756,857396
76768,857396
76872,857396
76872,857396
67361,857396
76726,857396
76767,857396
76770,857396
76771,857396
76751,857396
76870,857396
76879,857396
76773,857396
76774,857396
67360,857396
67363,857396
76872,857396
76776,857396
76777,857396
76879,857396
76764,857396
76761,857396
76779,857396
67365,857396
76872,857396
76744,857396
67366,857396
67368,857396
76872,857396
67378,857396
76744,857396
76857,857396
67482,857396
76887,857396
76889,857396
76829,857396
76887,857396
76831,857396
67482,857396
76833,857396
76887,857396
76879,857396
76835,857396
76857,857396
76889,857396
76889,857396
67480,857396
67480,857396
76831,857396
76879,857396
76857,857396
76835,857396
76833,857396
67482,857396
76835,857396
76889,857396
76831,857396
67377,857396
76857,857396
67483,857396
76835,857396
76872,857396
76863,857396
76863,857396
76831,857396
76877,857396
76831,857396
76831,857396
76865,857396
76889,857396
76889,857396
67489,857396
67483,857396
76889,857396
76833,857396
76829,857396
67487,857396
76857,857396
76889,857396
76889,857396
76887,857396
76889,857396
76889,857396
76877,857396
76889,857396
76855,857396
76829,857396
76835,857396
76857,857396
76865,857396
76835,857396
67487,857396
76889,857396
76889,857396
76833,857396
76857,857396
76889,857396
67482,857396
76857,857396
76889,857396
76857,857396
76857,857396
76833,857396
76855,857396
76835,857396
76855,857396
84503,857710
84489,857710
84508,857710
84547,857710
84567,857710
84550,857710
84518,857710
84533,857710
84553,857710
84556,857710
84558,857710
84533,857710
84561,857710
84524,857710
84567,857710
84568,857710
84571,857710
84533,857710
84576,857710
84513,857710
84577,857710
84558,857710
84579,857710
84543,857710
84539,857710
84544,857710
84428,857710
84546,857710
84513,857710
83536,857710
83527,857710
84431,857710
84555,857710
83527,857710
84559,857710
84494,857710
83558,857710
84562,857710
84453,857710
84494,857710
84494,857710
84494,857710
84564,857710
84565,857710
84419,857710
84570,857710
84431,857710
83562,857710
84437,857710
84573,857710
84419,857710
