plz,data-id
71139,8571260
71116,8571260
71126,8571260
71083,8571260
71157,8571260
71088,8571260
71229,8571260
71106,8571260
71159,8571260
71154,8571260
71272,8571260
71277,8571260
71101,8571260
71063,8571260
71263,8571260
71093,8571260
71131,8571260
71120,8571260
73776,8573600
73666,8573600
73779,8573600
73770,8573600
73728,8573600
73269,8573600
73257,8573600
73669,8573600
73765,8573600
73207,8573600
73262,8573600
73240,8573600
73249,8573600
73773,8573600
73760,8573600
71144,8574060
71111,8574060
72655,8574060
72657,8574060
72658,8574060
72660,8574060
73266,8574060
73265,8574060
73268,8574060
72636,8574060
72663,8574060
73271,8574060
73230,8574060
72664,8574060
72666,8574060
72654,8574060
73272,8574060
72639,8574060
73274,8574060
72622,8574060
72644,8574060
73275,8574060
73277,8574060
72667,8574060
72669,8574060
73235,8574060
72649,8574060
70794,8574060
70771,8574060
73252,8574060
72631,8574060
73099,8573220
73101,8573220
73095,8573220
73342,8573220
73337,8573220
73102,8573220
89558,8573220
73104,8573220
73087,8573220
73326,8573220
73072,8573220
73345,8573220
73105,8573220
73061,8573220
73054,8573220
73107,8573220
73108,8573220
73312,8573220
73333,8573220
73033,8573220
73344,8573220
73110,8573220
73092,8573220
73345,8573220
73329,8573220
73347,8573220
73113,8573220
73098,8573220
73084,8573220
73114,8573220
73278,8573220
73079,8573220
73066,8573220
73116,8573220
73117,8573220
73349,8573220
73119,8573220
73111,8573220
73553,8619260
70734,8619260
73667,8619260
71404,8619260
71397,8619260
73655,8619260
73635,8619260
73614,8619260
71409,8619260
73660,8619260
71332,8619260
73642,8619260
71364,8619260
73650,8619260
73663,8619260
73630,8619260
71384,8619260
71394,8619260
71287,8571460
71679,8571460
71254,8571460
71735,8571460
70839,8571460
71282,8571460
70806,8571460
71638,8571460
71706,8571460
71696,8571460
71739,8571460
71701,8571460
74372,8571460
71665,8571460
70825,8571460
71686,8571460
71563,8617440
71726,8617440
74354,8617440
74357,8617440
71729,8617440
74391,8617440
74392,8617440
74376,8617440
71723,8617440
74394,8617440
74366,8617440
74369,8617440
71672,8617440
74395,8617440
71711,8617440
71720,8617440
74385,8617440
71711,8617440
71732,8617440
74399,8617440
74343,8617440
74379,8617440
71691,8617440
74321,8617440
74232,8617440
71717,8617440
74336,8617440
74389,8617440
74223,8617440
74363,8617440
74360,8617440
74348,8617440
74211,8617440
74382,8617440
74226,8617440
74397,8617440
74388,8617440
74199,8617440
74374,8617440
74072,8581060
74177,8581060
74906,8581060
74206,8581060
74246,8581060
74248,8581060
75031,8581060
74235,8581060
75050,8581060
74831,8581060
74930,8581060
74249,8581060
74912,8581060
74251,8581060
74245,8581060
74252,8581060
74219,8581060
74172,8581060
74861,8581060
74196,8581060
74229,8581060
74254,8581060
74255,8581060
74193,8581060
74936,8581060
74257,8581060
74189,8581060
74259,8581060
71543,8581060
74182,8581060
74239,8581060
74243,8581060
75015,8616580
76275,8616580
75053,8616580
75057,8616580
76316,8616580
76359,8616580
75038,8616580
75056,8616580
75045,8616580
76356,8616580
75059,8616580
76307,8616580
76703,8616580
76676,8616580
76327,8616580
76344,8616580
76351,8616580
76287,8616580
76297,8616580
76337,8616580
76706,8616580
76530,8581940
76474,8581940
76467,8581940
76476,8581940
77815,8581940
77830,8581940
76448,8581940
76477,8581940
76596,8581940
76571,8581940
76593,8581940
76549,8581940
76473,8581940
76456,8581940
77839,8581940
76597,8581940
76461,8581940
76470,8581940
77833,8581940
76437,8581940
76547,8581940
76479,8581940
76599,8581940
77836,8581940
69245,8618200
69234,8618200
69412,8618200
74925,8618200
74927,8618200
69251,8618200
69434,8618200
69253,8618200
69181,8618200
69254,8618200
69256,8618200
74909,8618200
69242,8618200
74924,8618200
69151,8618200
74933,8618200
69226,8618200
69231,8618200
74934,8618200
69207,8618200
69250,8618200
69436,8618200
74889,8618200
74937,8618200
74915,8618200
69190,8618200
69257,8618200
69168,8618200
69259,8618200
74939,8618200
74918,8618200
68789,8618200
74931,8618200
74921,8618200
75175,8576200
75217,8576200
75239,8576200
75331,8576200
71292,8576200
71296,8576200
75428,8576200
75228,8576200
75249,8576200
75438,8576200
75433,8576200
71297,8576200
75417,8576200
75305,8576200
75242,8576200
75223,8576200
75443,8576200
75447,8576200
75233,8576200
75446,8576200
71299,8576200
75449,8576200
75210,8576200
75196,8576200
75334,8576200
75245,8576200
75236,8576200
75248,8576200
75203,8576200
72213,8615540
75382,8615540
75378,8615540
75335,8615540
72224,8615540
72227,8615540
75337,8615540
75391,8615540
72221,8615540
76332,8615540
75339,8615540
72202,8615540
75387,8615540
75389,8615540
75394,8615540
75395,8615540
72229,8615540
75328,8615540
72226,8615540
75397,8615540
75399,8615540
75323,8615540
72218,8615540
75385,8615540
75365,8615540
72275,8615540
72270,8615540
72280,8615540
72186,8615540
72184,8615540
72250,8615540
72293,8615540
72294,8615540
72160,8615540
72290,8615540
72285,8615540
72296,8615540
72299,8615540
72297,8615540
72178,8615540
77776,8615540
79098,8601400
79280,8601400
79268,8601400
79283,8601400
79206,8601400
79285,8601400
79356,8601400
79288,8601400
79289,8601400
79241,8601400
79291,8601400
79249,8601400
79292,8601400
79227,8601400
79294,8601400
79224,8601400
79299,8601400
79238,8601400
79232,8601400
79235,8601400
77793,8573080
77756,8573080
78132,8573080
77709,8573080
77709,8573080
78073,8573080
78176,8573080
78199,8573080
78083,8573080
78166,8573080
78120,8573080
78148,8573080
78183,8573080
78126,8573080
78087,8573080
78078,8573080
78112,8573080
78141,8573080
78136,8573080
78098,8573080
78609,8573080
78089,8573080
78147,8573080
78050,8573080
78086,8573080
78267,8575020
78476,8575020
78266,8575020
78253,8575020
78234,8575020
78343,8575020
78262,8575020
78244,8575020
78247,8575020
78462,8575020
78345,8575020
78357,8575020
78337,8575020
78315,8575020
78479,8575020
78224,8575020
78256,8575020
78333,8575020
78250,8575020
78269,8575020
78355,8575020
78259,8575020
78351,8575020
78359,8575020
78239,8575020
79874,8579780
79256,8579780
79871,8579780
79868,8579780
79877,8579780
79286,8579780
79194,8579780
79194,8579780
79856,8579780
79199,8579780
79853,8579780
79843,8579780
79254,8579780
79274,8579780
79271,8579780
79859,8579780
79252,8579780
79822,8579780
79774,8579780
79872,8579780
79848,8579780
79875,8579780
79802,8579780
79804,8579780
79733,8579780
79865,8579780
79837,8579780
79737,8579780
79862,8579780
79801,8579780
79837,8579780
79798,8579780
79771,8579780
79787,8579780
79725,8579780
79807,8579780
79730,8579780
79736,8579780
79713,8579780
79837,8579780
79780,8579780
79682,8579780
79664,8579780
79809,8579780
79793,8579780
79805,8579780
79790,8579780
79761,8579780
79879,8579780
79777,8579780
72581,8572540
72800,8572540
72532,8572540
72582,8572540
72661,8572540
72534,8572540
72584,8572540
72537,8572540
72555,8572540
72525,8572540
72539,8572540
72793,8572540
72124,8572540
72764,8572540
72585,8572540
72818,8572540
72574,8572540
72827,8572540
88529,8572540
72141,8572540
72587,8572540
72829,8572540
72531,8572540
72820,8572540
72805,8572540
72813,8572540
72525,8572540
72411,8582000
72135,8582000
72144,8582000
72810,8582000
72145,8582000
72138,8582000
72127,8582000
72116,8582000
72147,8582000
72131,8582000
72108,8582000
72070,8582000
72119,8582000
72149,8582000
72181,8582000
72406,8582000
72393,8582000
72415,8582000
72379,8582000
72417,8582000
72414,8582000
89073,8575380
89604,8575380
89605,8575380
89174,8575380
73340,8575380
89176,8575380
89177,8575380
89179,8575380
89180,8575380
89182,8575380
89143,8575380
89177,8575380
89183,8575380
89165,8575380
89160,8575380
89584,8575380
88499,8575380
89607,8575380
89155,8575380
89608,8575380
89613,8575380
89597,8575380
89183,8575380
89185,8575380
89186,8575380
89150,8575380
89129,8575380
89584,8575380
89173,8575380
89188,8575380
89597,8575380
89189,8575380
89191,8575380
89129,8575380
89610,8575380
89611,8575380
89613,8575380
89129,8575380
89614,8575380
89192,8575380
89611,8575380
89616,8575380
89601,8575380
89194,8575380
89129,8575380
89617,8575380
89619,8575380
89597,8575380
89197,8575380
72589,8575380
89198,8575380
89171,8575380
89195,8575380
72535,8575380
88481,8575380
89134,8575380
88480,8579120
88422,8579120
88348,8579120
88499,8579120
88448,8579120
88422,8579120
88427,8579120
88450,8579120
88422,8579120
88400,8579120
88483,8579120
88451,8579120
88525,8579120
88422,8579120
88436,8579120
88416,8579120
88453,8579120
88521,8579120
88454,8579120
88456,8579120
88422,8579120
88486,8579120
88457,8579120
88515,8579120
88471,8579120
88437,8579120
88487,8579120
88441,8579120
88422,8579120
88416,8579120
88422,8579120
88499,8579120
88430,8579120
88477,8579120
88422,8579120
88416,8579120
88459,8579120
88422,8579120
88444,8579120
88527,8579120
88524,8579120
88489,8579120
88447,8579120
88433,8579120
88484,8579120
88317,8579120
88319,8579120
88410,8579120
88353,8579120
88697,8615360
88718,8615360
88097,8615360
88699,8615360
88045,8615360
88709,8615360
88633,8615360
88090,8615360
88079,8615360
88085,8615360
88677,8615360
88074,8615360
88709,8615360
88099,8615360
88094,8615360
88696,8615360
88682,8615360
78354,8615360
88719,8615360
88069,8615360
88662,8615360
88690,8615360
88693,8615360
88636,8615360
88630,8615360
88639,8615360
88634,8615360
88147,8577880
88361,8577880
88279,8577880
88326,8577880
88339,8577880
88255,8577880
88255,8577880
88276,8577880
88368,8577880
88285,8577880
88361,8577880
88370,8577880
88361,8577880
88373,8577880
88287,8577880
88379,8577880
88374,8577880
88316,8577880
88376,8577880
88299,8577880
88212,8577880
88377,8577880
88281,8577880
88379,8577880
88267,8577880
88289,8577880
88239,8577880
88250,8577880
88271,8577880
88364,8577880
88284,8577880
88371,8577880
88260,8577880
88263,8577880
88273,8577880
66111,8578280
66352,8578280
66271,8578280
66346,8578280
66292,8578280
66333,8578280
66701,8577540
66679,8577540
66663,8577540
66693,8577540
66706,8577540
66687,8577540
66709,8577540
66763,8577540
66809,8577540
66780,8577540
66740,8577540
66793,8577540
66773,8577540
66802,8577540
66787,8577540
66798,8577540
66359,8577540
66806,8577540
66265,8633140
66571,8633140
66557,8633140
66589,8633140
66564,8633140
66578,8633140
66822,8633140
66839,8633140
66629,8633140
66646,8633140
66640,8633140
66625,8633140
66620,8633140
66649,8633140
66606,8633140
66636,8633140
66299,8612520
66287,8612520
66280,8612520
66538,8612520
66583,8612520
66450,8612520
66440,8612520
66453,8612520
66424,8612520
66459,8612520
66399,8612520
66386,8612520
